Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
06-Jan-2022 09:00:00	-5.21428547860243	0.0431433215886659	1.33937594696476	1.82231965379892	3.7650141160911	4.42470782656613	0.824008042029286	157.017286290755	-3.34099277091531	101470.711678832	2	0.000939474292617802	0.0466666666666627
06-Jan-2022 09:30:00	-10.3773749620698	0.0964094678074142	7.52490796128373	1.44604085711995	3.00878010436731	2.67019428323845	1.05553672468503	173.13190388591	-2.79803940126904	101463.834262278	2	0.0244811216580207	0.0466666666666627
06-Jan-2022 10:00:00	-13.5781997210268	0.116805109693967	10.2535238707674	1.63872933033358	2.66793583418204	2.67416245282513	1.06766622761543	178.136735887369	-2.11230655910217	101468.098912662	2	0.050453965887922	0.0466666666666627
06-Jan-2022 10:30:00	-4.20623453675839	0.100304715446252	21.0335941367511	1.65333734529563	3.04919216220667	2.8060312374195	1.04269683080046	176.461806181969	-1.16634712482476	101456.644460028	2	0.0305442268872156	0.0466666666666627
06-Jan-2022 11:00:00	-2.9330302736144	0.136525457915247	76.2155004121007	1.64761015477591	2.84932537584796	2.93377727821046	1.15862430682938	183.471727192581	-0.617183883862759	101508.317553826	2	0.0655419004685362	0.0466666666666627
06-Jan-2022 11:30:00	-2.93337239840911	0.163287948790251	130.532137391878	1.50906959860013	2.88529692817029	2.5723752325153	1.28232973168644	208.720324540481	-0.301149505852692	101469.390902082	2	0.0844382419635759	0.0466666666666627
06-Jan-2022 12:00:00	1.09503796221561	0.106910935228	-98.3167051283884	1.94889444489781	3.84181291402747	4.7372244637749	1.25669252865437	220.219891235761	0.181688010946973	101476.786779411	2	0.0177336308536233	0.0466666666666627
06-Jan-2022 12:30:00	-1.04807851448857	0.118991320768724	141.87373857901	1.76578824822763	3.61219776475282	3.32946337650815	1.23684102291217	210.721097321015	0.660346194317768	101515.363030516	2	0.0305553726075509	0.0466666666666627
06-Jan-2022 13:00:00	-6.36025979819227	0.121812197014117	25.1027454461627	1.89239372424372	4.17294574277374	3.63875485849128	1.73789764372474	221.588671318471	0.896100999473981	101489.128528844	2	0.00649142871641477	0.0466666666666627
06-Jan-2022 13:30:00	-9.29441363653537	0.0831086170642126	5.46318257750367	2.39422224044976	4.60087103946998	4.3008068506921	1.31940698721481	219.663523510485	1.27863307838051	101484.69581082	2	0.00341103214327537	0.0466666666666627
06-Jan-2022 14:00:00	-15.6479007074907	0.140439539845731	15.6687730466605	1.70552216783136	3.72158770579754	3.11409434464814	1.80354690454193	222.31087271512	1.46405223488177	101498.387379492	2	0.0114779635338629	0.0466666666666627
06-Jan-2022 14:30:00	-15.0687206485932	0.118013145572031	9.64795346867464	1.70232486933785	3.49531914720239	3.04913459146801	1.52438635962766	225.998287194951	1.27286951339228	101495.97181321	2	0.0111390483797695	0.0466666666666627
06-Jan-2022 15:00:00	-20.0580998047649	0.140388884272899	12.1769894156543	1.69641989882674	3.53541126432804	3.27749694741267	1.66459073354107	225.797422533826	0.711780418550852	101480.677954219	2	0.0170217741263266	0.0466666666666627
06-Jan-2022 15:30:00	-20.0940549825847	0.131282847266336	9.92281405518507	1.64641498541504	3.1559355517555	2.69358439941148	1.05660131365247	215.774835904383	0.237312894183586	101497.021723896	2	0.0780992134381507	0.0466666666666627
06-Jan-2022 16:00:00	-13.8204236088624	0.11875539782348	10.6581708967856	1.71248196840076	4.07101235455062	3.37475528312929	1.01734739557123	204.3057818717	-0.287511128246478	101511.142266307	2	0.0634716894229634	0.0466666666666627
06-Jan-2022 16:30:00	-15.2188448928664	0.0837034283731198	3.38567075436165	1.93118916944317	3.54129295878016	3.30504070532362	0.78949144036405	201.747257876914	-0.568390252454387	101526.279803647	2	0.0449023094972087	0.0466666666666627
06-Jan-2022 17:00:00	-12.5749976168278	0.0775330434614009	3.25100262256462	1.93703279883274	3.65687875415072	3.7092441124737	0.903035038258985	167.341440180679	-1.02739880743603	101494.33532094	2	0.0185126256448246	0.0466666666666627
